tmmx (K),rmin (%),vs (m/s),vpd (kPa),pr (mm),pet (mm),erc (-),fm100 (%),fm1000 (%),th (Degrees clockwise from north),Drought (mm),Drought_30days,Drought_90days,month,cumsum,days_since_rain,santa_ana_flag,slope,aspect,label,fire_name,lat,lon,date,ndvi
313.0,14.7,2.2,4.24,0.0,7.5,89.0,5.5,5.9,251.0,-7.5,-250.69999980926514,-635.8000009059906,7,11,1,False,0.013544131197301246,68.62633902885167,1,HWY 138 & 300 WEST,34.784837688220925,-118.68033903541264,2006-07-23,0.25120732015560493
312.2,17.2,1.9,3.63,9.6,6.8,59.0,9.0,6.8,202.0,2.8000002,-235.0999994277954,-656.1999986171722,7,10,0,False,0.055588376497574456,101.33294630180657,1,HIGHLAND,34.43952461512385,-117.71547805359282,2006-07-22,0.2565058185696511
307.7,16.0,3.6,2.37,0.0,7.8,90.0,5.1,5.9,219.0,-7.8,-248.80000066757202,-602.2000000476837,7,13,57,False,0.11140885197495277,52.798515700758394,1,JOHNSON ROAD,34.6614482027047,-118.33470762471356,2006-07-18,0.31204621870310406
298.3,9.7,2.4,1.94,0.0,3.8,71.0,6.3,9.7,350.0,-3.8,-76.40000092983246,-103.19999945163727,2,11,25,False,0.04423970137705925,55.56267875868674,1,LATIGO,34.08153225948763,-118.76131871045861,2006-02-08,0.7365548883315891
310.3,12.7,3.9,3.37,0.0,7.6,63.0,8.1,11.1,27.0,-7.6,-151.29999947547913,-558.1999995708466,9,1,8,False,0.09968594619583951,240.17972797173752,1,TOPANGA,34.218468041814354,-118.69523175481805,2005-09-28,0.430976316568924
303.6,8.9,4.0,2.46,0.0,7.3,93.0,5.0,5.6,216.0,-7.3,-197.99999952316284,-623.1999988555908,9,3,116,False,0.11925985049311376,153.77387792477685,1,GORMAN,34.81038791873737,-118.87698193976789,2005-09-03,0.260892905378722
302.4,13.0,4.2,2.23,0.0,8.2,85.0,5.0,7.0,229.0,-8.2,-224.4000005722046,-511.59999918937683,6,12,31,False,0.03511616400126547,32.598752119081354,1,MUNZ,34.6934480361603,-118.36972320283853,2005-06-27,0.2645521029975119
303.9,18.7,3.9,2.24,0.0,8.0,79.0,6.2,7.7,216.0,-8.0,-210.40000200271606,-495.4000017642975,7,9,39,False,0.16266123173918892,66.83746014906457,1,TOVEY,34.541044006127656,-118.16219359566391,2005-07-05,0.3007969275728616
310.9,9.0,3.3,3.58,0.0,8.8,86.0,5.7,6.8,252.0,-8.8,-238.70000219345093,-567.6000018119812,7,8,68,False,0.10190297485320716,131.28251037440938,1,SIERRA,34.50432388997877,-118.10100023791094,2005-07-13,0.25226524684044227
312.2,11.7,3.0,4.15,0.0,8.7,91.0,4.8,6.1,221.0,-8.7,-249.0999994277954,-567.6000001430511,7,9,17,False,0.06299340326839706,56.786831300809546,1,RANGE,34.669913880107906,-118.31946980171071,2005-07-19,0.30494273019885076
302.0,14.2,4.9,2.17,0.0,8.4,86.0,5.1,6.8,239.0,-8.4,-234.10000133514404,-532.4000017642975,6,13,49,False,0.013074566630228043,87.59634522142404,1,D,34.766650688740846,-118.5183769130173,2005-06-27,0.26087827065887176
310.9,12.0,4.0,3.35,0.0,9.4,89.0,4.9,6.3,225.0,-9.4,-243.60000085830688,-585.8000009059906,7,10,56,False,0.007378349148345136,121.2729240845396,1,PALMDALE,34.590384459298754,-118.04639625438713,2005-07-01,0.2494894510268562
308.3,17.9,2.5,2.48,0.0,7.1,68.0,9.2,9.2,183.0,-7.1,-218.2000012397766,-551.9999997615814,8,7,66,False,0.08544145514832148,332.69886512959437,1,QUINN,34.444431514983826,-118.4353707822935,2005-08-01,0.2821458017377566
299.1,17.2,2.9,1.43,0.0,6.1,65.0,7.7,10.6,162.0,-6.1,-173.0999994277954,-427.8999993801117,6,11,51,False,0.05250615729460513,177.5415425317332,1,OAK,34.47806504901856,-118.70433283191107,2005-06-25,0.44914199020498435
306.1,16.9,4.4,2.65,0.0,8.8,85.0,5.6,6.7,229.0,-8.8,-237.70000076293945,-556.5000004768372,7,8,40,False,0.010045200408449768,99.41413915343155,1,QUARTZ,34.669564456515374,-118.24667773653209,2005-07-06,0.24740200011846705
307.8,10.7,3.9,3.32,0.0,9.0,89.0,4.7,6.6,230.0,-9.0,-222.9000005722046,-593.5000011920929,7,2,86,False,0.05530842268013975,61.592755724644476,1,PINE,34.74120168505106,-118.6068086758699,2004-07-12,0.30889310099713707
305.7,16.6,3.1,2.53,0.0,7.6,80.0,5.9,7.8,184.0,-7.6,-200.30000019073486,-563.600001335144,7,2,91,False,0.18838674971124597,127.6785745078788,1,FOOTHILL,34.36915858316306,-118.47008027614139,2004-07-17,0.4964328331095488
303.1,4.4,2.2,2.94,0.0,5.8,95.0,4.3,5.8,75.0,-5.8,-211.20000076293945,-665.4000029563904,9,0,120,True,0.03696060123503132,102.84240575824182,1,MUNZ,34.66755750419307,-118.37293773614972,2004-09-05,0.3138270032779116
309.4,10.6,3.5,3.6,0.0,8.7,73.0,6.2,9.5,259.0,-8.7,-168.30000019073486,-280.5000030994415,5,14,16,False,0.05005696277480276,186.71806331876763,1,WAYSIDE,34.45726753325479,-118.59785032052001,2004-05-03,0.29541246395702503
304.5,10.1,2.8,2.65,0.0,4.9,79.0,5.7,8.3,23.0,-4.9,-134.30000162124634,-523.7000017166138,10,0,120,False,0.038594642147995434,238.4305739168035,1,VERDALE,34.425929938806746,-118.71581643970195,2003-10-24,0.2915061644782309
304.1,18.3,3.9,2.21,0.0,7.7,82.0,6.4,6.8,195.0,-7.7,-230.7000012397766,-522.9000005722046,7,12,34,False,0.1345325410917746,250.77110861613124,1,HAUSER,34.56464935920603,-118.29373033781236,2003-07-24,0.4055797022175706
296.2,21.7,5.1,1.56,0.0,4.7,50.0,8.8,14.3,24.0,-4.7,0.800000786781311,-89.7999986410141,1,14,8,False,0.1533795129046614,246.38999144759373,1,PACIFIC,34.04465236503858,-118.87344324129919,2003-01-06,0.5916934960143156
299.2,14.2,2.6,1.87,0.0,4.4,86.0,6.1,6.4,203.0,-4.4,-145.70000052452087,-569.4000012874603,10,0,120,False,0.06397577186030272,96.89182262426141,1,AQUEDUCT,34.766996955217856,-118.76607569805432,2003-10-13,0.29838438055369065
305.3,15.3,2.6,2.33,0.0,6.5,85.0,7.4,5.8,210.0,-6.5,-218.59999895095825,-650.300000667572,8,4,101,False,0.037986316425019796,325.3058898381921,1,LOS ALAMOS,34.706103229023746,-118.80839926875778,2003-08-23,0.31505478545899734
305.3,14.7,2.6,2.38,0.0,5.4,87.0,6.4,5.9,224.0,-5.4,-176.2000002861023,-608.8000011444092,9,0,120,False,0.051886976185127325,52.18601544188195,1,GORMAN,34.787974624673865,-118.86243024787682,2003-09-27,0.32106466998459543
306.9,15.2,2.6,2.47,0.0,7.4,75.0,5.6,9.1,241.0,-7.4,-198.69999980926514,-440.70000100135803,7,11,15,False,0.048320712100773607,193.4768502473712,1,DULCE,34.4721843228288,-118.29995065519229,2003-07-05,0.2769059748055128
295.7,25.6,3.9,1.49,0.0,3.9,51.0,9.1,13.5,359.0,-3.9,-3.900000214576721,-108.59999895095825,1,11,15,False,0.07301775494325345,169.33469251791445,1,AIRPORT,33.39383081740457,-118.42678982987383,2003-01-06,0.47182334090235956
308.0,15.7,4.9,2.33,0.0,8.8,76.0,6.9,8.4,241.0,-8.8,-228.40000009536743,-437.59999775886536,6,12,34,False,0.002837361356176174,320.57799383310646,1,WEST,34.70919331240041,-118.24567826420243,2003-06-06,0.2560476107732407
308.5,15.4,1.5,2.91,0.0,3.8,64.0,8.9,10.5,293.0,-3.8,-124.59999942779541,-474.9999985694885,10,0,120,False,0.14086964340645758,251.75000848398594,1,WILDWOOD,34.20088513836335,-118.2980174909653,2003-10-21,0.4266060939968402
307.8,22.6,2.9,2.4,0.0,6.5,82.0,6.8,6.6,205.0,-6.5,-214.30000066757202,-638.4000010490417,9,0,120,False,0.07944684325344203,3.9013049538122453,1,SAGE,34.50917153734798,-118.24752687085515,2003-09-02,0.2771107106889674
308.7,15.7,3.1,2.73,0.0,8.1,64.0,9.0,10.4,255.0,-8.1,-181.9000005722046,-429.1999995112419,6,9,16,False,0.1262030210838057,171.1714723183757,1,COPPER,34.55855687324214,-118.48219943481548,2002-06-05,0.36870199419511546
302.3,14.7,3.9,1.83,0.0,7.3,84.0,5.5,7.1,245.0,-7.3,-198.4000015258789,-472.9000008702278,6,7,29,False,0.05377638516624575,161.43974746701932,1,COPCO,34.740561461902296,-118.78169971751562,2002-06-18,0.2906629961688849
310.0,10.0,2.7,3.43,0.0,6.6,86.0,5.3,7.0,201.0,-6.6,-194.30000019073486,-650.7000007629395,9,1,117,False,0.10530784162682685,297.16286916928027,1,OASIS,34.458871865740996,-118.27729280453508,2002-09-14,0.21875829959514176
310.5,12.7,3.2,3.91,0.0,7.4,79.0,7.4,7.5,239.0,-7.4,-195.40000104904175,-615.4000010490417,9,1,104,False,0.08354002681413705,323.621027056663,1,FREEWAY II,34.53687461988305,-118.66349982822653,2002-09-01,0.2480177023478072
304.6,22.3,2.2,2.06,0.0,5.3,66.0,8.5,9.7,205.0,-5.3,-172.9000015258789,-546.9000029563904,9,3,80,False,0.17493834853306042,237.6259349814759,1,MOUNTAIN,34.194539924396224,-118.26753898722666,2002-09-09,0.42508605620174206
310.5,18.7,2.9,2.82,0.0,8.1,62.0,9.0,10.7,160.0,-8.1,-197.70000076293945,-506.40000051259995,7,5,17,False,0.021662760793053387,249.3447170422735,1,PLACERITA,34.383209249999794,-118.48532336087611,2002-07-08,0.2885315949527063
295.0,27.7,2.2,1.1,0.0,5.3,55.0,12.0,10.9,218.0,-5.3,-141.8999997973442,-381.9000009894371,5,9,3,False,0.2235912597045228,278.437588651024,1,SHANNON,34.53359321592915,-118.23641950483528,2002-05-23,0.25264780539814813
304.6,13.4,3.1,2.61,0.0,6.9,88.0,5.7,6.1,282.0,-6.9,-224.4000005722046,-686.3000011444092,8,1,97,False,0.11853908733577329,23.278553121560826,1,CHERRY,34.59178500380911,-118.29299250261992,2002-08-25,0.3353482523696682
305.1,21.9,2.6,1.83,0.0,6.7,55.0,11.5,11.4,317.0,-6.7,-175.2999997138977,-416.8000001311302,6,6,15,False,0.05001296025082621,298.0357984263846,1,RIDGE,34.515358272582056,-118.61852571739273,2002-06-04,0.18964097004166905
304.6,20.2,2.0,2.38,0.0,4.5,72.0,7.4,8.9,150.0,-4.5,-153.79999947547913,-552.4999997615814,10,0,120,False,0.03686312855276156,348.01051541773586,1,CAMBRIDGE,34.46470905114162,-118.62895530665892,2002-10-08,0.26814252823631624
307.1,15.2,3.1,2.52,0.0,6.3,76.0,7.1,8.2,255.0,-6.3,-204.39999961853027,-639.1999998092651,9,2,75,False,0.06864876066596157,277.7728531598466,1,QUARRY,34.43375919522234,-118.34357896667937,2002-09-04,0.2626522373617694
295.9,26.5,2.8,1.05,0.0,5.3,51.0,13.7,11.6,212.0,-5.3,-142.4999995827675,-378.0999990105629,5,8,2,False,0.06668369256471252,10.508759950788187,1,BURLWOOD,34.46905690654495,-118.67461555747707,2002-05-22,0.29637044372914145
308.7,17.3,4.0,2.46,0.0,8.4,67.0,8.1,10.0,133.0,-8.4,-204.19999933242798,-524.7999995946884,7,1,114,False,0.05038138167084617,154.0172978476239,1,FREEWAY I,34.358109952358966,-118.55032158263944,2002-07-09,0.39407952647064626
300.4,15.5,5.0,1.75,0.0,5.9,60.0,10.7,10.5,20.0,-5.9,-151.30000114440918,-540.000002861023,10,0,120,False,0.06203981863967442,219.17403187019616,1,STABLES,34.493394218966024,-118.49569095074898,2001-10-12,0.36451887131489047
310.5,17.2,2.7,3.03,0.0,7.1,69.0,8.6,9.2,140.0,-7.1,-202.70000076293945,-601.1000003814697,8,0,120,False,0.12006124837796496,27.968096776394702,1,SLOAN,34.502156385306,-118.64948938925808,2001-08-27,0.3442226380440791
301.5,40.6,3.5,1.07,0.0,5.9,58.0,11.7,9.8,230.0,-5.9,-207.00000143051147,-510.80000245571136,7,6,77,False,0.055384773264356764,280.2288539887442,1,BOUQUET,34.47301424952182,-118.47597783106205,2001-07-07,0.3446512973933647
305.7,23.5,2.1,2.08,0.0,5.8,68.0,9.8,8.6,137.0,-5.8,-205.40000009536743,-602.600001335144,8,0,120,False,0.09903431712588089,343.89168387293086,1,TEMPLIN,34.53616427788664,-118.65864686628231,2001-08-24,0.3212013804680556
299.2,25.1,3.4,1.27,0.0,6.1,65.0,9.5,9.3,207.0,-6.1,-195.7999987602234,-500.8999972343445,7,5,10,False,0.09399824034692211,283.3941580508114,1,GLENDORA,34.15928502927283,-117.83444750481196,2001-07-15,0.5376425025179219
304.5,32.5,2.3,1.62,0.0,6.2,54.0,11.4,11.3,161.0,-6.2,-177.4000015258789,-386.40000343322754,6,18,54,False,0.085628885985892,268.1778180445567,1,CALABASAS,34.18970566656804,-118.68590805289506,2000-06-11,0.4046836934197014
306.5,16.3,4.5,2.72,0.0,7.6,81.0,5.2,7.8,198.0,-7.6,-180.09999990463257,-620.0000009536743,9,2,15,False,0.08611960887847364,145.60490930300753,1,YUCCA,34.50855130049297,-118.28033170402593,2000-09-13,0.25999028652672734
303.1,18.5,2.6,2.08,0.0,6.9,72.0,6.3,9.2,213.0,-6.9,-184.59999895095825,-394.29999709129333,6,18,49,False,0.08198216114178436,289.08178693344325,1,DRY,34.55908561010838,-118.51459606962287,2000-06-06,0.5116066762766084
287.0,58.6,2.2,0.29,0.0,1.9,14.0,21.8,21.9,219.0,-1.9,60.999999046325684,-88.60000139474869,2,15,2,False,0.06433991748396066,200.91952308792906,1,BURKE,34.46540792192714,-118.31070234543901,2000-02-25,0.2780768466582398
308.8,21.3,2.5,2.34,0.0,6.9,63.0,9.5,10.3,198.0,-6.9,-208.69999980926514,-574.0000021457672,8,6,100,False,0.03509091706232544,50.371859002021516,1,WEST,34.392994287536375,-118.66440293190774,2000-08-04,0.3050344009794434
309.3,12.3,2.5,3.06,0.0,7.7,85.0,5.7,6.9,260.0,-7.7,-239.00000143051147,-641.0000009536743,7,3,92,False,0.01565671271810485,11.618432728435408,1,LAKE,34.671889790992715,-118.39745544316135,2000-07-19,0.36464037713495906
297.9,23.1,2.3,1.32,0.0,3.4,52.0,12.6,11.8,71.0,-3.4,-113.90000009536743,-487.5000001192093,10,3,29,False,0.06998706093243057,212.72724937567926,1,ORCAS,34.28175911180358,-118.36376549127723,2000-10-22,0.32643994629600365
298.2,35.4,2.3,1.05,0.0,4.0,72.0,9.5,7.2,203.0,-4.0,-176.7999987602234,-568.1999979019165,9,1,113,False,0.31220676621330135,228.61234582234883,0,EATON,34.20078476275709,-118.09260810469993,2024-09-14,0.4820056714060033
285.1,24.6,6.9,0.64,1.7,3.9,48.0,9.3,9.6,338.0,-2.2,-116.09999966621399,-242.69999969005585,3,20,0,False,0.04143232182817422,253.083982371101,0,KING,34.71241940915923,-118.79125750179475,2007-03-27,0.3357189871417568
292.7,21.7,5.2,0.96,0.0,5.5,82.0,5.5,7.0,211.0,-5.5,-179.2000002861023,-283.8999992609024,5,7,34,False,0.1390007560882435,299.71639909875927,0,HAWK,34.54192741744999,-118.22187964984782,2014-05-05,0.2871690942121993
296.3,28.0,3.7,1.0,0.0,5.4,54.0,11.4,11.5,171.0,-5.4,-143.7000002861023,-359.4999997019768,5,9,6,False,0.04604449496216264,261.14339659950235,0,HAROLD,34.30633123147769,-118.61561274739101,2002-05-26,0.45975736066674555
288.8,29.3,2.7,0.7,0.0,2.2,59.0,8.4,11.1,230.0,-2.2,-69.89999979734421,-152.1000000834465,1,10,24,False,0.01988553821398747,305.3653606225714,0,POST,34.72640556701045,-118.83415805217032,2003-01-21,0.26595462372386003
299.9,8.6,2.4,2.08,0.0,3.5,67.0,6.0,11.1,29.0,-3.5,-66.90000033378601,-274.9999997615814,11,5,9,False,0.17970348028950026,343.5457655077837,0,FRANKLIN,34.05158281637538,-118.69778079449596,2005-11-19,0.4893748913866634
290.5,29.8,5.9,0.61,0.0,2.8,66.0,10.9,8.0,338.0,-2.8,-122.19999969005585,-552.3000022172928,11,4,21,False,0.007731295694478146,6.691679612742388,0,DANNY,34.78681988568304,-118.35055798971399,2007-11-11,0.1723877544573223
303.0,12.3,3.0,1.95,0.0,4.2,71.0,6.0,9.6,127.0,-4.2,-104.79999947547913,-145.70000231266022,2,11,16,False,0.05892101760181678,105.57742666339094,0,VICTOR,34.351484653300254,-118.51106399437644,2016-02-16,0.4179041428063661
285.5,44.5,3.5,0.36,0.6,1.7,32.0,13.8,12.8,300.0,-1.1,4.6999993324279785,-172.50000047683716,1,11,8,False,0.011221923454936819,316.96980417625144,0,ROUTE,34.54538795011939,-118.64398283028842,2006-01-27,0.2739083659124115
305.2,20.4,2.3,2.27,0.0,6.8,62.0,7.2,11.4,223.0,-6.8,-115.40000081062317,-240.90000224113464,5,25,13,False,0.10444868889775634,73.21753341361489,0,SAM,34.76591455519796,-118.74168349108531,2003-05-27,0.2691477692245688
295.5,44.8,3.0,0.59,0.0,3.7,36.0,13.2,16.3,22.0,-3.7,3.6999995708465576,-131.00000143051147,4,23,12,False,0.05482104195068708,167.66452222539607,0,QUAIL,34.485407454694624,-118.60295810005408,2011-04-06,0.2713267174818822
296.2,22.6,3.5,1.23,0.0,4.8,53.0,9.7,13.1,7.0,-4.8,-64.99999964237213,69.39999771118164,3,23,20,False,0.0457822337602695,38.30559740724359,0,LOBO,34.154583275246566,-118.65762980238073,2010-03-26,0.39381486433113466
309.9,8.4,2.4,3.5,0.0,7.1,86.0,4.7,7.4,243.0,-7.1,-172.0999984741211,-583.8999972343445,8,8,16,False,0.045578026803356785,273.4485362053108,0,HUGHES,34.7640010614209,-118.79169420431448,2015-08-15,0.2712247215859728
285.6,24.1,5.0,0.61,0.0,2.6,64.0,11.0,8.8,44.0,-2.6,-106.30000042915344,-434.40000009536743,11,3,8,False,0.0253730512615418,83.81217778586372,0,BARREL,34.56135838135113,-118.1391498402622,2023-11-25,0.22707000080147483
287.6,5.8,3.9,1.07,0.0,3.4,94.0,3.8,6.0,116.0,-3.4,-90.5,-214.39999997615814,1,6,35,False,0.060343325133588734,251.4468229684419,0,PYRAMID,34.802942358621195,-118.8579792608233,2014-01-23,0.31255002468648174
282.0,13.4,4.0,0.03,24.4,1.0,36.0,14.5,12.0,239.0,23.4,-98.89999961853027,-213.99999749660492,4,16,0,False,0.1302920678490764,215.02271919135896,0,RIDGE,34.16242693581086,-117.89559634571873,2007-04-20,0.41561743905811693
307.2,30.1,2.1,1.96,0.0,6.6,58.0,10.5,10.6,192.0,-6.6,-180.10000085830688,-520.8000004291534,7,4,71,False,0.042472902438317646,134.71828655147266,0,SYCAMORE,34.00304245997153,-118.04100538306679,2014-07-05,0.38272038785102075
287.8,68.0,4.4,0.22,0.0,2.9,32.0,12.5,17.1,167.0,-2.9,-41.39999866485596,212.30000138282776,4,33,7,False,0.05992139889359455,301.84688974342953,0,CANYON,34.27785479936269,-118.61250985355548,2024-04-12,0.396422118004818
294.2,9.1,2.0,1.35,0.0,2.7,37.0,10.7,18.5,189.0,-2.7,79.60000258684158,48.200001776218414,1,16,6,False,0.05151264575700066,320.33141709733223,0,CUT OFF,33.97411259912022,-117.84953988705608,2019-01-23,0.37963523452157594
280.5,63.2,8.4,0.18,5.8,1.7,26.0,18.1,13.0,218.0,4.1000004,-22.400001287460327,-204.70000076293945,3,10,0,False,0.04800385241985792,57.62127329652862,0,TIERRA,34.556597986522775,-118.14084800739927,2025-03-13,0.22980377570694072
287.6,8.0,2.7,1.17,0.0,2.7,78.0,5.1,8.8,215.0,-2.7,-65.40000033378601,-260.2000015974045,12,9,5,False,0.041273065980868835,249.81711058064556,0,MUNZ,34.66871959267466,-118.39814592505137,2003-12-19,0.3752459510692492
295.6,9.6,5.9,1.49,0.0,5.2,77.0,6.4,8.5,34.0,-5.2,-75.2999997138977,-278.39999985694885,1,8,16,False,0.06066355904709556,64.94440807262961,0,CHESEBORO,34.505275518970016,-118.034464131699,2021-01-16,0.19853457489878545
290.4,57.3,5.2,0.32,0.0,3.5,26.0,18.2,17.6,267.0,-3.5,-81.60000014305115,72.49999487400055,5,28,1,False,0.13696313907848276,260.6285117982255,0,PALISADES,34.09660093364645,-118.56934180745955,2024-05-05,0.5458951834590624
304.6,9.6,2.1,2.43,0.0,5.4,86.0,6.6,6.4,157.0,-5.4,-200.2000002861023,-631.2000012397766,9,8,102,False,0.04346285910338399,299.4740461652417,0,TUMBLEWEED,34.765746943644814,-118.82345821423964,2019-09-12,0.2766316559691912
292.7,45.1,4.9,0.57,20.5,3.1,32.0,17.0,11.5,184.0,17.4,-56.000000953674316,-285.1000003814697,2,7,0,False,0.03132928925186005,239.61838891619334,0,NORTH,34.46947390026023,-118.57950659627625,2014-02-27,0.27469031315404974
300.3,16.3,5.8,1.61,0.0,7.7,68.0,8.1,9.6,257.0,-7.7,-196.20000052452087,-294.3999973535538,5,19,4,False,0.07563406825439672,72.34592512159715,0,PINE,34.431460144370824,-117.66703428657385,2006-05-26,0.23582334412891506
295.1,49.0,3.7,0.72,0.0,4.1,60.0,11.1,8.8,210.0,-4.1,-190.59999895095825,-588.899998664856,9,1,99,False,0.08907676653847607,120.14852754240104,0,TOWSLEY,34.34820049618045,-118.58070462204671,2025-09-10,0.47912550955917205
291.2,36.5,4.4,0.82,0.0,5.1,60.0,11.1,9.4,239.0,-5.1,-153.40000009536743,-378.1000003814697,5,11,2,False,0.0743764651443067,57.98291340321927,0,LIMA,34.66584127084281,-118.32624526693489,2015-05-16,0.2310973815165878
298.4,41.0,2.4,0.84,0.0,5.0,35.0,17.4,14.8,162.0,-5.0,-123.60000014305115,-203.39999914169312,5,28,2,False,0.03162151888295264,231.58016051245843,0,GOLDEN,34.38679754619041,-118.4798014445122,2019-05-12,0.3358386354660347
288.6,38.6,2.3,0.7,0.0,2.6,50.0,11.3,12.2,287.0,-2.6,-48.09999918937683,-123.69999849796295,2,21,2,False,0.14202490409407834,306.33233722816755,0,MIDDLE,33.3729908874329,-118.41354840119013,2013-02-10,0.36700013431037554
301.0,9.0,2.3,1.94,0.0,3.4,56.0,10.4,12.2,141.0,-3.4,-4.7000027894973755,-193.50000262260437,1,3,5,False,0.043993760159167894,328.5209291111491,0,KELLOGG,34.06488489890381,-117.82139718101875,2018-01-14,0.3499127187265473
305.6,22.8,4.0,2.36,0.0,8.2,66.0,6.9,10.3,212.0,-8.2,-190.2999997138977,-365.59999907016754,6,12,50,False,0.023755507357092705,245.5292711050384,0,DULCE,34.515020615479095,-118.32165759404246,2024-06-23,0.2529945105937642
293.5,62.6,3.2,0.38,0.0,2.8,35.0,17.2,13.8,194.0,-2.8,-137.7000014781952,-464.8000009059906,9,2,18,False,0.17576124187106928,233.3381497712001,0,FLORES,34.06517603167449,-118.6269213019121,2017-09-21,0.5398105012640225
293.0,32.3,2.2,0.76,0.0,3.2,30.0,17.9,17.0,146.0,-3.2,-51.80000025033951,-56.20000070333481,3,12,2,False,0.03226533561747441,42.0762671276718,0,VIRGENES,34.148807646320535,-118.69565322901379,2025-03-16,0.28958566689702814
293.4,24.7,2.7,1.16,0.0,2.9,56.0,9.9,11.6,357.0,-2.9,-30.0999995470047,-137.1999990940094,1,11,21,False,0.0866425512708265,326.5582522443164,0,KNOLLS,34.040124336531605,-118.69581886306234,2004-01-23,0.4658388897950308
295.0,34.3,1.3,1.13,0.0,2.0,57.0,10.1,10.6,234.0,-2.0,-75.59999978542328,-334.50000059604645,11,8,3,False,0.21386283903355366,296.7404873892033,0,TUNA,34.04957073472882,-118.59182732426947,2007-11-19,0.5761398220212887
301.0,25.0,2.6,1.53,0.0,6.0,50.0,10.3,13.5,339.0,-6.0,-134.1000006198883,-190.89999920129776,5,25,25,False,0.01810720604716292,75.97677536775252,0,SYCAMORE,34.78426582069027,-118.65987718773134,2006-05-09,0.2626100126367335
308.9,21.0,2.0,2.82,0.0,6.7,44.0,12.3,14.7,124.0,-6.7,-125.29999899864197,-329.8999990224838,6,11,28,False,0.18883347776136486,268.1849828063134,0,PACIFICO,34.058411375553774,-118.65173772094468,2016-06-03,0.5154776210606454
306.9,17.8,3.4,2.86,0.0,7.9,71.0,6.2,9.6,235.0,-7.9,-193.60000014305115,-465.2999999523163,6,7,47,False,0.02406180661939831,177.85428052950934,0,SPRINGS,34.484183165491295,-118.2804928543317,2016-06-22,0.2501063001145476
302.3,35.0,1.7,1.4,0.0,5.6,59.0,10.6,10.1,138.0,-5.6,-172.5,-478.49999952316284,7,1,91,False,0.06011614344902139,256.9289606308638,0,NEWTON,34.07658444816123,-118.81438502253305,2007-07-20,0.5592047527841401
304.6,3.4,2.4,2.65,0.0,4.6,81.0,5.5,8.3,326.0,-4.6,-137.00000023841858,-522.8999984264374,10,1,10,False,0.13198441465551292,328.7507699738398,0,ROCKY 3,34.27327696928667,-118.63020210358013,2013-10-19,0.37064316687400023
290.4,43.4,5.5,0.48,7.7,3.5,26.0,15.7,14.6,270.0,4.2,-38.69999933242798,-176.69999849796295,4,16,0,False,0.11101342737968921,279.5979572127603,0,DALTON,34.16513083512578,-117.83734988177441,2012-04-01,0.5013572412976088
302.3,63.5,2.4,0.5,0.0,4.5,35.0,16.8,14.5,115.0,-4.5,-162.0999984741211,-427.59999561309814,7,7,1,False,0.013410821933785375,166.40130045648252,0,TONNER,33.96527272558521,-117.83556490982501,2015-07-20,0.4315822190190347
296.2,30.3,3.7,0.91,0.0,4.7,51.0,11.0,12.6,256.0,-4.7,-120.49999928474426,-39.999996185302734,4,37,5,False,0.030133728966364102,279.3926442107217,0,VASQUEZ,34.476062805430594,-118.42396533880391,2017-04-12,0.24654662993463275
299.4,17.1,2.6,1.57,0.0,5.8,87.0,6.0,5.6,274.0,-5.8,-216.00000047683716,-539.6999982595444,8,10,70,False,0.055523558654302835,115.77367476689399,0,BOAT,34.82022272334128,-118.87868020119076,2019-08-11,0.30378653398096606
304.3,42.1,2.1,1.23,0.0,5.1,45.0,12.2,13.3,221.0,-5.1,-176.99999904632568,-439.1000018119812,7,5,76,False,0.046336844461258485,318.62055994973366,0,TURNBULL,33.98759399530402,-118.00286836835306,2003-07-18,0.3749919064641638
312.8,8.0,2.6,3.94,0.0,8.1,79.0,5.5,8.4,99.0,-8.1,-225.7000012397766,-587.4000000953674,8,0,120,False,0.05437669841687439,294.3244452225589,0,RYE,34.45596784105227,-118.57614510315616,2018-08-07,0.22500606204213813
308.1,19.5,2.7,2.48,0.0,7.3,56.0,10.0,12.0,198.0,-7.3,-178.2999997138977,-195.39999866485596,5,24,32,False,0.048283467210484106,185.35307359446,0,SOLEDAD,34.45470562212198,-118.3362796098634,2001-05-23,0.25418114247338375
295.7,20.2,1.3,1.08,0.0,2.6,58.0,10.8,11.0,249.0,-2.6,-76.99999952316284,-96.49999845027924,2,10,23,False,0.031111132546513896,63.85513103899,0,RIDGE,34.76904940309053,-118.71768590375966,2015-02-19,0.2926331181139674
295.9,26.8,3.2,1.18,0.0,5.1,44.0,12.6,14.1,307.0,-5.1,-93.49999940395355,188.20000422000885,4,33,3,False,0.1222320304754252,53.1005216652803,0,JOHNSON,34.66781223081457,-118.3588525870843,2019-04-07,0.2943325303108092
301.3,18.2,3.0,1.7,0.0,6.7,70.0,8.1,8.9,206.0,-6.7,-197.10000038146973,-368.1999990940094,6,11,44,False,0.04547873900677812,283.91476755110875,0,CASTAIC,34.538531367910736,-118.60033033827779,2012-06-09,0.18863526448362722
298.8,25.1,3.4,1.15,0.0,5.7,51.0,12.5,12.1,170.0,-5.7,-151.00000101327896,-388.7000007033348,5,6,69,False,0.06934522405794628,153.7868234241579,0,ELSMERE,34.37045196754413,-118.49759968235274,2002-05-25,0.3806266366490905
